0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
0,0.012950658798217773,0.09025216102600098,0.23022949695587158,0.014940381050109863,0.05860602855682373,0.24581390619277954,0.014828085899353027,0.029504120349884033,0.12605828046798706,0.1076432466506958,0.018013596534729004,0.1246410608291626,0.053827106952667236,0.13449954986572266,0.08700424432754517,0.28646671772003174,0.03594851493835449,0.07617002725601196,0.013910770416259766,0.0822136402130127,0.15979284048080444,0.13017237186431885,0.03987854719161987,0.02977842092514038,0.025986850261688232,0.09691530466079712,0.10505759716033936,0.26867204904556274,0.07100588083267212,0.058959126472473145,0.35001248121261597,0.033675551414489746,0.0495792031288147,0.1628606915473938,0.09456920623779297,0.04806607961654663,0.08295702934265137,0.011072218418121338,0.1868455410003662,0.06868582963943481,0.228692889213562,0.22623997926712036,0.375938355922699,0.019569814205169678,0.051284968852996826,0.05743891000747681,0.09444350004196167,0.012530922889709473,0.03102797269821167,0.1989222764968872,0.08595794439315796,0.020063936710357666,0.012330472469329834,0.06746357679367065,0.30937349796295166,0.2194591760635376,0.2341253161430359,0.08955466747283936,0.26378101110458374,0.1890808343887329,0.1367325782775879,0.16380298137664795,0.133527934551239,0.35127705335617065
1,0.050483763217926025,0.08458155393600464,0.14143764972686768,0.03159528970718384,0.03163135051727295,0.0738268494606018,0.02914881706237793,0.014322340488433838,0.011870920658111572,0.03687131404876709,0.07864880561828613,0.016719043254852295,0.029011845588684082,0.011571705341339111,0.09690272808074951,0.06612855195999146,0.40843063592910767,0.020097970962524414,0.02471625804901123,0.009377360343933105,0.1769927740097046,0.02606785297393799,0.0818285346031189,0.07576096057891846,0.08700090646743774,0.029169797897338867,0.027721703052520752,0.03539210557937622,0.02523672580718994,0.03346759080886841,0.04491567611694336,0.2077581286430359,0.03693091869354248,0.16353929042816162,0.07371318340301514,0.0255393385887146,0.03755062818527222,0.017674684524536133,0.02457672357559204,0.032884061336517334,0.11786085367202759,0.12003493309020996,0.037536442279815674,0.013253986835479736,0.14915013313293457,0.05004990100860596,0.1034245491027832,0.007302820682525635,0.07387351989746094,0.04671746492385864,0.06360512971878052,0.03998631238937378,0.05366450548171997,0.034445345401763916,0.054166316986083984,0.11798727512359619,0.03841972351074219,0.0926104187965393,0.13291847705841064,0.04360419511795044,0.005945742130279541,0.02871417999267578,0.06616300344467163,0.1888384222984314
2,-0.0564807653427124,0.044760942459106445,-0.052171409130096436,-0.11861640214920044,0.2456384301185608,0.019624292850494385,0.1613379716873169,0.1613450050354004,0.05582398176193237,0.16166263818740845,-0.0722419023513794,0.14647531509399414,0.08316999673843384,0.3101460933685303,-0.02092289924621582,0.23313480615615845,-0.06629043817520142,0.013750135898590088,-0.07221239805221558,-0.019431471824645996,0.12217646837234497,0.10184365510940552,-0.04719895124435425,0.17001807689666748,0.2248913049697876,0.1213001012802124,0.09905457496643066,0.15994524955749512,0.1415356993675232,0.0027979016304016113,0.13203656673431396,0.1564052700996399,0.12207722663879395,0.08261585235595703,0.13223308324813843,-0.053093135356903076,0.053774893283843994,-0.05347830057144165,0.11943221092224121,0.05578655004501343,0.036557793617248535,0.26408350467681885,0.3661748766899109,-0.09426599740982056,-0.023542344570159912,-0.009067356586456299,0.3881351053714752,-0.05393195152282715,0.028688669204711914,0.1618865728378296,0.051046669483184814,-0.010490953922271729,0.14320576190948486,-0.0834054946899414,0.2624053955078125,0.3929513394832611,0.21692746877670288,0.06784731149673462,0.18930810689926147,0.2820754647254944,0.35820114612579346,0.04758423566818237,0.10834568738937378,0.04868119955062866
3,0.05534183979034424,0.051773786544799805,-0.0709916353225708,-0.05100792646408081,0.16748034954071045,-0.06403857469558716,0.21656030416488647,0.218963623046875,0.07270359992980957,0.26233750581741333,0.011043131351470947,0.04615652561187744,0.12124836444854736,0.032064855098724365,0.1848602294921875,0.25437790155410767,-0.07645756006240845,-0.07520884275436401,-0.06152987480163574,0.08498305082321167,0.12421798706054688,0.24805432558059692,-0.02117478847503662,0.11789685487747192,0.009525597095489502,0.03567218780517578,0.13904112577438354,0.28967195749282837,0.3000112771987915,0.04103177785873413,0.1304756999015808,0.05886620283126831,0.12080860137939453,0.07806450128555298,0.4777912199497223,-0.07420724630355835,0.05231332778930664,-0.046449482440948486,0.31111860275268555,0.2826693058013916,0.1578817367553711,0.0455288290977478,-0.031215190887451172,-0.009392321109771729,0.036572813987731934,-0.02880042791366577,0.22212302684783936,-0.01931828260421753,-0.015021860599517822,0.004821717739105225,0.39730405807495117,0.05137425661087036,-0.023508548736572266,-0.09053236246109009,0.21820908784866333,0.19480353593826294,0.2797125577926636,0.4939025044441223,0.12731921672821045,0.21782946586608887,0.04092299938201904,0.05771917104721069,0.03585773706436157,0.24764549732208252
4,0.03300309181213379,0.08848828077316284,0.13061904907226562,0.06464135646820068,0.19664442539215088,0.09704607725143433,0.3719354271888733,0.6218692064285278,0.21011728048324585,0.347348153591156,0.07091397047042847,0.26308387517929077,0.2651209235191345,0.1981455683708191,0.17574691772460938,0.6103416681289673,0.016733825206756592,0.036087095737457275,0.0015059709548950195,0.04116612672805786,0.16760313510894775,0.276856005191803,0.16325819492340088,0.3800612688064575,0.28593480587005615,0.26383864879608154,0.4152340888977051,0.3205438256263733,0.10994863510131836,0.3839988708496094,0.4688605070114136,0.33352166414260864,0.3312823176383972,0.2839466333389282,0.4681571424007416,0.017494618892669678,0.15445810556411743,0.05564141273498535,0.041763901710510254,0.2966398596763611,0.1312727928161621,0.3466334342956543,0.15680646896362305,0.021128475666046143,0.2547455430030823,0.0038583874702453613,0.4039508104324341,-0.02617013454437256,0.0386582612991333,0.4034971594810486,0.3722597360610962,0.027888357639312744,0.2182559370994568,0.031744539737701416,0.5320456027984619,0.43867748975753784,0.30602025985717773,0.24543672800064087,0.29063183069229126,0.11544692516326904,0.2002096176147461,0.09643656015396118,0.2100527286529541,0.027380526065826416
5,0.3614377975463867,0.15702831745147705,0.21036410331726074,0.3090430498123169,0.4855089783668518,0.21455246210098267,0.35197117924690247,0.33167481422424316,0.3172897696495056,0.2917805016040802,0.604066014289856,0.333220511674881,0.48376351594924927,0.28806155920028687,0.5143123865127563,0.541775107383728,0.040234923362731934,0.21776920557022095,0.022622883319854736,0.620837390422821,0.17656934261322021,0.4119053781032562,0.2546277642250061,0.23497968912124634,0.29838791489601135,0.44543734192848206,0.4236066937446594,0.19975757598876953,0.23633110523223877,0.36496078968048096,0.45109960436820984,0.14987802505493164,0.6727951169013977,0.13828521966934204,0.4097067713737488,0.1225016713142395,0.35726097226142883,0.15108001232147217,0.5300224423408508,0.2953472137451172,0.11916065216064453,0.3490540683269501,0.50626140832901,0.16147685050964355,0.32129746675491333,0.08750253915786743,0.2710644006729126,0.3876616358757019,-0.029527008533477783,0.39540359377861023,0.43059998750686646,0.016141891479492188,0.040210068225860596,0.14364928007125854,0.448682576417923,0.5008971095085144,0.5417633652687073,0.20138901472091675,0.29785528779029846,0.5294285416603088,0.2729601263999939,0.2996952533721924,0.4643367528915405,0.07803529500961304
6,-0.41858431696891785,-0.2054952085018158,-0.26598843932151794,-0.276571661233902,-0.43299373984336853,-0.44795891642570496,-0.47338828444480896,-0.5300270318984985,-0.4471200406551361,-0.4414922893047333,-0.062196433544158936,-0.4433768093585968,-0.3341015875339508,-0.3169272840023041,-0.1991167962551117,-0.522602915763855,-0.2918797433376312,-0.28444144129753113,-0.11374443769454956,-0.29991641640663147,-0.3674359619617462,-0.494142085313797,-0.2741501033306122,-0.43296632170677185,-0.40073058009147644,-0.34946951270103455,-0.5250428915023804,-0.3208131492137909,-0.4240494668483734,-0.455847829580307,-0.40413227677345276,-0.33528539538383484,-0.46927115321159363,0.010021001100540161,-0.37923064827919006,-0.25584080815315247,-0.4264319837093353,-0.3745366632938385,-0.08696457743644714,-0.5413883924484253,-0.3406846821308136,-0.5928596258163452,-0.5053387880325317,-0.3970140516757965,-0.22204479575157166,-0.03875327110290527,-0.2716419994831085,0.06209123134613037,-0.23188439011573792,-0.5018646717071533,-0.35887476801872253,-0.24528154730796814,-0.24920830130577087,-0.2379351556301117,-0.48279544711112976,-0.22178247570991516,-0.45033350586891174,-0.48605069518089294,-0.09932497143745422,-0.39999625086784363,-0.48662546277046204,-0.4550412595272064,-0.1600874364376068,-0.11073318123817444
7,0.11332231760025024,0.10227102041244507,0.114235520362854,0.031248271465301514,0.3565666675567627,0.056565940380096436,0.3904011845588684,0.17462259531021118,0.12321561574935913,0.27674198150634766,0.15706372261047363,0.19683724641799927,0.2766873240470886,0.039875030517578125,0.17679154872894287,0.31137990951538086,0.10327064990997314,0.07857638597488403,0.13109391927719116,0.13293981552124023,0.28451007604599,0.2222827672958374,0.13509291410446167,0.31921613216400146,0.1921815276145935,0.20578539371490479,0.24296891689300537,0.09891605377197266,0.12086427211761475,0.27800220251083374,0.2897276282310486,0.3316122889518738,0.3977540135383606,0.24363261461257935,0.4633234739303589,0.05237460136413574,0.1061353087425232,0.04001462459564209,0.05327802896499634,0.2818547487258911,0.10448169708251953,0.21485012769699097,0.06940585374832153,0.0640072226524353,0.22392964363098145,0.11523443460464478,0.25965607166290283,0.017532646656036377,0.14888876676559448,0.23339945077896118,0.3560585379600525,0.0920150876045227,0.21094846725463867,0.06370258331298828,0.35187089443206787,0.23947596549987793,0.16282743215560913,0.25722330808639526,0.20045214891433716,0.21899843215942383,0.07815021276473999,0.138688325881958,0.11179244518280029,0.10768383741378784
8,0.03819012641906738,0.09911370277404785,0.06523191928863525,0.008889496326446533,0.2802795171737671,0.1185600757598877,0.19889074563980103,0.2626148462295532,0.12847810983657837,0.10803622007369995,0.04664957523345947,0.11761444807052612,0.22512471675872803,0.07154613733291626,0.049831926822662354,0.31692439317703247,0.03383892774581909,0.03901267051696777,0.010660767555236816,0.04313451051712036,0.112545907497406,0.04953402280807495,0.06371283531188965,0.3795620799064636,0.17484784126281738,0.13598930835723877,0.18836933374404907,0.04984009265899658,0.11468172073364258,0.2059229612350464,0.13087797164916992,0.27466630935668945,0.26112693548202515,0.21537524461746216,0.4981386065483093,0.0755125880241394,0.1136215329170227,0.021893799304962158,0.06118118762969971,0.11629843711853027,0.21118390560150146,0.14742624759674072,0.15549695491790771,0.00647050142288208,0.1132817268371582,0.031052470207214355,0.3850576877593994,0.011140227317810059,0.04628300666809082,0.12663811445236206,0.18922048807144165,0.05067121982574463,0.056056439876556396,0.008495330810546875,0.33045828342437744,0.17064613103866577,0.1782333254814148,0.22249138355255127,0.3094615340232849,0.20163285732269287,0.21787899732589722,0.07212668657302856,0.12970978021621704,0.12906384468078613
9,-0.495948851108551,-0.33337831497192383,-0.05261349678039551,-0.3503273129463196,-0.35007697343826294,-0.2244950830936432,-0.5246374011039734,-0.05135244131088257,-0.5509592890739441,-0.5140436291694641,-0.3721413016319275,-0.3898298740386963,-0.38244307041168213,-0.5541470646858215,-0.5674903392791748,-0.22745877504348755,-0.4405268430709839,-0.36677950620651245,-0.48794907331466675,-0.3666066527366638,-0.43765103816986084,-0.3674604892730713,0.03924402594566345,-0.3402693271636963,-0.07875373959541321,-0.22525876760482788,-0.26915574073791504,-0.2751028835773468,-0.4053281545639038,-0.3665162920951843,-0.37737321853637695,-0.3824160099029541,-0.04503677785396576,0.0028182119131088257,-0.2674892544746399,-0.3362962603569031,-0.330144464969635,-0.6734291315078735,-0.34155797958374023,-0.5690353512763977,-0.11072692275047302,-0.03979755938053131,-0.23126444220542908,-0.2743831276893616,-0.3244211673736572,-0.6044264435768127,-0.1541949212551117,-0.5550732612609863,-0.4927631616592407,-0.085956871509552,-0.2202318012714386,-0.7221475839614868,-0.11158525943756104,-0.07314872741699219,-0.29640814661979675,-0.19593068957328796,-0.016422957181930542,-0.11670646071434021,-0.18976792693138123,-0.21181520819664001,-0.401814341545105,-0.3025725483894348,-0.2690056562423706,-0.31044095754623413
