0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64
0,0.01873217523097992,0.7979382276535034,0.022347640246152878,0.006615144666284323,0.06439574062824249,0.24153883755207062,0.0007049946580082178,0.3167637884616852,0.32544460892677307,0.550515353679657,0.4726509153842926,0.05413498356938362,0.04348810762166977,0.009458644315600395,0.011952444911003113,0.5733209252357483,0.027422567829489708,0.19017694890499115,0.029178112745285034,0.03924890235066414,0.04785728082060814,0.016131047159433365,0.0056676301173865795,0.6498011946678162,0.25469622015953064,0.010220745578408241,0.006568868178874254,0.021503441035747528,0.32124024629592896,0.03242238610982895,0.6044071912765503,0.022168418392539024,0.0041435942985117435,0.5198019742965698,0.029908770695328712,0.03358925133943558,0.16793590784072876,0.005321879405528307,0.3788532316684723,0.027480049058794975,0.2344353049993515,0.050099242478609085,0.101307213306427,0.10107487440109253,0.0032033135648816824,0.18405239284038544,0.28587234020233154,0.7749423384666443,0.300927072763443,0.006256840657442808,0.09805934876203537,0.04874572530388832,0.0027292591985315084,0.39481544494628906,0.5945534110069275,0.6273596882820129,0.09732301533222198,0.2582617402076721,0.4204676151275635,0.3005084991455078,0.32272857427597046,0.003296729875728488,0.003100411267951131,0.49398577213287354
1,0.0057500856928527355,0.005009100306779146,0.0018239312339574099,0.0004636695084627718,0.011232411488890648,0.00951960776001215,4.9503607442602515e-05,0.0026649509090930223,0.0005539007252082229,0.021965475752949715,0.00304300244897604,0.006004187744110823,0.002647458342835307,0.0003766789159271866,0.007871800102293491,0.0006758231902495027,0.018105553463101387,0.005450711119920015,0.0019321113359183073,0.04437870532274246,0.008918758481740952,0.0006264459807425737,9.500434680376202e-05,0.0029161330312490463,0.0015881274593994021,0.0020184142049402,0.0005602691089734435,0.0033091306686401367,0.00544261047616601,0.0002577037666924298,0.010990938171744347,0.00336492620408535,0.0004067465488333255,0.006271108984947205,0.0006263530231080949,0.00034878027508966625,0.009050649590790272,0.0019498770125210285,0.002510200487449765,0.0003443518653512001,0.0007611725013703108,0.004168914631009102,0.007209867238998413,0.04139052703976631,0.00014311780978459865,0.0011198821011930704,0.0006186941755004227,0.001080092741176486,0.01507490873336792,0.00033243733923882246,0.00018399753025732934,0.005277617834508419,0.0003961358161177486,0.0010110954754054546,0.0077112093567848206,0.0034092983696609735,0.0010724879102781415,0.020710710436105728,0.007487996481359005,0.04323640093207359,0.005428677424788475,8.896000508684665e-05,0.0005081967683508992,0.014079623855650425
2,0.0013719272101297975,0.186305433511734,0.0638195276260376,0.01761655882000923,0.0009312149486504495,0.0472918339073658,0.0033744710963219404,0.0660383403301239,0.33743277192115784,0.08217791467905045,0.07885865122079849,0.004228333011269569,0.03631547465920448,0.01135928649455309,0.006002189591526985,0.15407083928585052,0.08546113222837448,0.038433149456977844,0.005631736479699612,0.01377767976373434,0.03664761781692505,0.013626438565552235,0.004632108379155397,0.02899743989109993,0.05476483330130577,0.002490363083779812,0.010968510992825031,0.003119798842817545,0.005438131280243397,0.017265118658542633,0.3944918215274811,0.019995473325252533,0.012089804746210575,0.1626081019639969,0.01692328043282032,0.0017427665879949927,0.01668793149292469,0.0020806051325052977,0.013810223899781704,0.016234364360570908,0.0078536132350564,0.0015291771851480007,0.04828747734427452,0.09570318460464478,0.046287599951028824,0.13252604007720947,0.015521417371928692,0.08287594467401505,0.16894753277301788,0.006991084665060043,0.09866546094417572,0.008178777992725372,0.016349073499441147,0.06935117393732071,0.26281067728996277,0.06688829511404037,0.006429026369005442,0.000556006736587733,0.1511467695236206,0.012850454077124596,0.00658767344430089,0.0004890966811217368,0.000577836821321398,0.07012788206338882
3,0.02133764512836933,0.5321221351623535,0.04531235247850418,0.04933125525712967,0.006384930573403835,0.0835384950041771,0.01793992705643177,0.6573771238327026,0.7471165060997009,0.27254459261894226,0.5295323133468628,0.06825908273458481,0.11917304992675781,0.05116671696305275,0.03923770412802696,0.3814138174057007,0.053700558841228485,0.3225712180137634,0.10089032351970673,0.08000865578651428,0.06642819941043854,0.10344713926315308,0.011014796793460846,0.8076719045639038,0.17741170525550842,0.023184414952993393,0.014722133986651897,0.041827138513326645,0.04928699880838394,0.01212347112596035,0.5507198572158813,0.6134566068649292,0.017955804243683815,0.8124985694885254,0.09955516457557678,0.02631779946386814,0.04104087874293327,0.011102755554020405,0.3385518491268158,0.046260032802820206,0.5104899406433105,0.08615180104970932,0.09474068135023117,0.2698906362056732,0.060645267367362976,0.2534984350204468,0.7373777627944946,0.6826626658439636,0.6494807600975037,0.07817709445953369,0.2642587423324585,0.10004029422998428,0.013536046259105206,0.4323190748691559,0.870551586151123,0.8812020421028137,0.2922520637512207,0.01173368375748396,0.6206369996070862,0.6596595048904419,0.06807762384414673,0.0028108209371566772,0.017390543594956398,0.05721428245306015
4,0.0030876710079610348,0.10852000117301941,0.03339286148548126,0.07336140424013138,0.01169492956250906,0.015098263509571552,0.0007461811183020473,0.015728620812296867,0.002175424247980118,0.011768827214837074,0.055438242852687836,0.00037754885852336884,0.06413110345602036,0.003039455506950617,0.010828511789441109,0.006342475302517414,0.007500977721065283,0.011251266114413738,0.005887361243367195,0.019717179238796234,0.014414549805223942,0.0036852811463177204,0.037684116512537,0.004544318187981844,0.026666082441806793,0.00927799753844738,0.010817412286996841,0.002561369678005576,0.004296600352972746,0.0021497115958482027,0.027671754360198975,0.005874561611562967,0.02298775315284729,0.044268690049648285,0.004572652745991945,0.015204386785626411,0.0017471365863457322,0.0013676773523911834,0.005798598751425743,0.0034196441993117332,0.04596809670329094,0.0036344784311950207,0.021537460386753082,0.0630478486418724,0.047263048589229584,0.012835700064897537,0.01616591401398182,0.08401937037706375,0.020163338631391525,0.006003222428262234,0.0048972489312291145,0.004764038138091564,0.03038514032959938,0.033246178179979324,0.02270284667611122,0.014170647598803043,0.00494361063465476,0.0011815584730356932,0.031525176018476486,0.042018625885248184,0.011418200097978115,0.002331315539777279,0.000881900719832629,0.018268490210175514
5,0.019388336688280106,0.2585906982421875,0.3293686807155609,0.01343456469476223,0.0017838777275756001,0.1497224122285843,0.0017163770971819758,0.10118552297353745,0.4784488379955292,0.14478081464767456,0.31967195868492126,0.03254484757781029,0.03690562769770622,0.019514847546815872,0.08111437410116196,0.11003395169973373,0.07136501371860504,0.031974293291568756,0.008588515222072601,0.061643533408641815,0.10227891802787781,0.042333297431468964,0.004057412501424551,0.28146126866340637,0.10231036692857742,0.025244304910302162,0.3297877013683319,0.06689045578241348,0.02364126220345497,0.06777322292327881,0.6322118043899536,0.0840504989027977,0.027398379519581795,0.1116655096411705,0.18208782374858856,0.04052199050784111,0.021080488339066505,0.03143191337585449,0.011915952898561954,0.02166183479130268,0.020371317863464355,0.02247641049325466,0.02690851502120495,0.198418527841568,0.05002479627728462,0.1431426852941513,0.10189864039421082,0.104805588722229,0.299258291721344,0.015160447917878628,0.04434685409069061,0.03178798407316208,0.11865676194429398,0.12275818735361099,0.1856277883052826,0.05965327098965645,0.02172643318772316,0.018900180235505104,0.11116364598274231,0.1958209127187729,0.019579380750656128,0.003009693929925561,0.001286241109482944,0.5583199262619019
6,0.0048752049915492535,0.003991465549916029,0.012282385490834713,0.002480752533301711,0.05100195109844208,0.0023143147118389606,0.0018780945101752877,0.00301398360170424,0.005154144950211048,0.00906179379671812,0.007742737419903278,0.0006162796635180712,0.006183170247823,0.006673751398921013,0.012213220819830894,0.01904609426856041,0.0071709430776536465,0.008535008877515793,0.003092943225055933,0.0030019229743629694,0.02466355450451374,0.003218667581677437,0.0013477250467985868,0.00449106702581048,0.006468366365879774,0.001221576239913702,0.0095062255859375,0.0020836752373725176,0.016906218603253365,0.008771564811468124,0.025557998567819595,0.0008609620854258537,0.002254895167425275,0.014143191277980804,0.0027247832622379065,0.002307698130607605,0.002444234676659107,0.0012984273489564657,0.015747996047139168,0.006035658996552229,0.025873418897390366,0.001983348047360778,0.034405648708343506,0.014865820296108723,0.0034057898446917534,0.0018630183767527342,0.00814048945903778,0.008838863112032413,0.04220026358962059,0.0056336866691708565,0.0024714472237974405,0.00031815440161153674,0.006214812397956848,0.0040695033967494965,0.04500177502632141,0.03440522029995918,0.01185559295117855,0.0027365086134523153,0.005842749960720539,0.08002475649118423,0.010998525656759739,0.007361425552517176,0.0017824278911575675,0.03809436783194542
7,0.013014636933803558,0.020432164892554283,0.020581098273396492,0.17384617030620575,0.005835810676217079,0.2002214640378952,0.01074371486902237,0.08373186737298965,0.09069407731294632,0.0341058224439621,0.1119372546672821,0.09265242516994476,0.15779903531074524,0.07185826450586319,0.08319909125566483,0.3812340199947357,0.011814105324447155,0.07918108999729156,0.011212574318051338,0.042207371443510056,0.15001726150512695,0.10414162278175354,0.12032822519540787,0.3172532021999359,0.05247681960463524,0.022971248254179955,0.09156780689954758,0.029732776805758476,0.05354619771242142,0.10654953867197037,0.16075929999351501,0.040177423506975174,0.10194224864244461,0.014240801334381104,0.02898143231868744,0.034722644835710526,0.10358424484729767,0.007389612030237913,0.5474337339401245,0.0656721368432045,0.5137337446212769,0.01987423561513424,0.05114003270864487,0.04229285940527916,0.1261313110589981,0.04221406951546669,0.27982309460639954,0.0917564183473587,0.060282595455646515,0.12432540953159332,0.07799702137708664,0.0570540577173233,0.020300010219216347,0.02437124215066433,0.06978470087051392,0.17680521309375763,0.03306504711508751,0.030080880969762802,0.7500454187393188,0.06194784864783287,0.030564434826374054,0.0072305998764932156,0.002074236748740077,0.039988141506910324
8,0.004881974309682846,0.1899903267621994,0.19034500420093536,0.34144875407218933,0.005361154209822416,0.01876569725573063,0.033385928720235825,0.15427637100219727,0.26243361830711365,0.18754306435585022,0.3739102780818939,0.07782474905252457,0.04389284923672676,0.018603051081299782,0.012255056761205196,0.08155610412359238,0.045554015785455704,0.023993246257305145,0.37411946058273315,0.026495320722460747,0.09940841048955917,0.07727804780006409,0.02356862463057041,0.20748767256736755,0.05246762931346893,0.003571804380044341,0.08066785335540771,0.00176710681989789,0.027521729469299316,0.04699527099728584,0.2585616111755371,0.10983824729919434,0.013091198168694973,0.17476189136505127,0.04230209439992905,0.00515080988407135,0.06682179868221283,0.0005537031101994216,0.04300922155380249,0.15950940549373627,0.34020763635635376,0.10828635096549988,0.10028969496488571,0.16841357946395874,0.022337885573506355,0.17601248621940613,0.12850646674633026,0.18934448063373566,0.5106121301651001,0.054146427661180496,0.0452490895986557,0.0031011919490993023,0.020956721156835556,0.25075387954711914,0.818336546421051,0.08214071393013,0.00847674161195755,0.03969459980726242,0.15701207518577576,0.03157878294587135,0.018274512141942978,0.011169384233653545,0.00024360261159017682,0.121329165995121
9,0.04885067790746689,0.8509364128112793,0.4825528562068939,0.03333976864814758,0.027209440246224403,0.10259146988391876,0.0035896783228963614,0.23389972746372223,0.6899663805961609,0.5002048015594482,0.7901642918586731,0.3391546607017517,0.4938359558582306,0.006905839312821627,0.07602114975452423,0.4801080524921417,0.2197953313589096,0.34752342104911804,0.12056092917919159,0.05647461488842964,0.051362838596105576,0.10966764390468597,0.03517057001590729,0.6262986063957214,0.211716890335083,0.02899317257106304,0.021907184273004532,0.35453903675079346,0.2568303048610687,0.18808963894844055,0.4892722964286804,0.24113021790981293,0.033548787236213684,0.7278838157653809,0.3312159776687622,0.08194588869810104,0.05833018943667412,0.021344391629099846,0.22721683979034424,0.0220936331897974,0.6354789137840271,0.17758022248744965,0.0331566222012043,0.752961277961731,0.07018837332725525,0.3643020689487457,0.8935937881469727,0.852043092250824,0.4730212688446045,0.015631770715117455,0.37146905064582825,0.02943194843828678,0.17877283692359924,0.7893419861793518,0.7563817501068115,0.7893483638763428,0.43853959441185,0.07477261126041412,0.9275310039520264,0.4743685722351074,0.02338402159512043,0.00768409064039588,0.034728314727544785,0.4001712203025818
