0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64
0,0.9616618156433105,0.9938416481018066,0.96782386302948,0.9697519540786743,0.9884591698646545,0.987816572189331,0.982008159160614,0.9759361743927002,0.9850650429725647,0.9141139388084412,0.9943718910217285,0.97984379529953,0.990077793598175,0.9694647192955017,0.9697389602661133,0.9819066524505615,0.9911118745803833,0.949966549873352,0.9843959808349609,0.9766888618469238,0.9755612015724182,0.9770668148994446,0.993722677230835,0.9714046716690063,0.952613890171051,0.9923495054244995,0.9918920397758484,0.9964145421981812,0.9761532545089722,0.9784626364707947,0.97830730676651,0.9865897297859192,0.9788132905960083,0.9214460849761963,0.9884363412857056,0.9647695422172546,0.9706699848175049,0.9575534462928772,0.9919049143791199,0.9841353297233582,0.9842897057533264,0.9737842082977295,0.9854980111122131,0.9790999293327332,0.9912911057472229,0.9971387386322021,0.9833616018295288,0.9512743353843689,0.945381760597229,0.9798349142074585,0.9294166564941406,0.9651182889938354,0.9967926740646362,0.9949260950088501,0.9831355214118958,0.9370564818382263,0.9841837882995605,0.9548444151878357,0.9803870320320129,0.9915794730186462,0.961589515209198,0.982155442237854,0.9608938694000244,0.9757055640220642
1,0.9838932752609253,0.9914289116859436,0.8794975280761719,0.6887575387954712,0.996160089969635,0.9007555246353149,0.9004800319671631,0.9962337017059326,0.9775903820991516,0.9873149991035461,0.982900083065033,0.9895068407058716,0.8926209211349487,0.9662679433822632,0.9248279333114624,0.9759089350700378,0.8949440717697144,0.8332684636116028,0.9856624603271484,0.9769006967544556,0.9975916147232056,0.9898748993873596,0.9819927215576172,0.8697586059570312,0.9603394865989685,0.9291234016418457,0.9736496210098267,0.9791697263717651,0.9836079478263855,0.8808355331420898,0.960820198059082,0.9919875860214233,0.8316161632537842,0.963545024394989,0.888708770275116,0.8615549206733704,0.9767628312110901,0.6773561835289001,0.8053048849105835,0.9757220149040222,0.9891753792762756,0.9642451405525208,0.9966331720352173,0.8607035875320435,0.9950299263000488,0.9942952990531921,0.9724365472793579,0.9462504386901855,0.9476521015167236,0.7788456678390503,0.8144853115081787,0.944631040096283,0.9843193292617798,0.9667401313781738,0.9955731630325317,0.959484338760376,0.9516327977180481,0.9809746742248535,0.9742387533187866,0.9190970659255981,0.9539201259613037,0.9796258211135864,0.8344515562057495,0.8826409578323364
2,0.9386688470840454,0.9356006383895874,0.9458985924720764,0.9443688988685608,0.9021829962730408,0.9256815910339355,0.9267026782035828,0.9300119280815125,0.9496521949768066,0.9059681296348572,0.9122454524040222,0.9404699802398682,0.9368171691894531,0.7900682091712952,0.9162435531616211,0.9443131685256958,0.9327044486999512,0.8698786497116089,0.9350705146789551,0.9136466979980469,0.9072864055633545,0.9228083491325378,0.9387950897216797,0.8757971525192261,0.8767402172088623,0.8593961596488953,0.8726416230201721,0.9515543580055237,0.9418065547943115,0.9326149821281433,0.9178351759910583,0.9516860246658325,0.8791348934173584,0.9309549331665039,0.9467795491218567,0.9211523532867432,0.9263557195663452,0.9275910258293152,0.8776482343673706,0.9466150403022766,0.9438410997390747,0.8742650747299194,0.8941354155540466,0.8697648048400879,0.945671796798706,0.9486402273178101,0.8504425287246704,0.9094426035881042,0.9020836353302002,0.7901992201805115,0.8736241459846497,0.9033626914024353,0.9356079697608948,0.8860229849815369,0.9497448801994324,0.7845097780227661,0.727652907371521,0.9133232235908508,0.9082791209220886,0.8476606011390686,0.8185217380523682,0.9280400276184082,0.9397590756416321,0.9293826222419739
3,0.9718649983406067,0.9788142442703247,0.996192216873169,0.9917973875999451,0.9797260165214539,0.8934511542320251,0.9898772835731506,0.9764057993888855,0.9894973635673523,0.965251088142395,0.9910550117492676,0.9892295598983765,0.9913403391838074,0.9771898984909058,0.9440972805023193,0.9582346677780151,0.9923075437545776,0.9615229368209839,0.9888725280761719,0.9834800958633423,0.9918800592422485,0.9940333962440491,0.9972546696662903,0.9741730690002441,0.9817867279052734,0.9398221969604492,0.9787996411323547,0.8842530846595764,0.9805328249931335,0.9724802374839783,0.9866392016410828,0.9732758402824402,0.9905949234962463,0.9900345206260681,0.9808335304260254,0.9767465591430664,0.976447343826294,0.9165319204330444,0.9272811412811279,0.9911786913871765,0.98287433385849,0.9746710658073425,0.9831265211105347,0.9409769177436829,0.9975297451019287,0.9847245216369629,0.9264207482337952,0.9763143062591553,0.9821280837059021,0.9654788970947266,0.8845347166061401,0.9846895933151245,0.9807771444320679,0.9887197017669678,0.9729095697402954,0.9045490026473999,0.9645476937294006,0.9775619506835938,0.969017505645752,0.8728978633880615,0.9697681069374084,0.9960094094276428,0.9852139353752136,0.933174729347229
4,0.9566177725791931,0.9871016144752502,0.6415911912918091,0.9844338893890381,0.9490653276443481,0.8184036016464233,0.9573872685432434,0.9876688718795776,0.9620793461799622,0.8824081420898438,0.9877527952194214,0.8924025297164917,0.9873084425926208,0.8179284930229187,0.9384829998016357,0.981520414352417,0.9657254219055176,0.7271624803543091,0.8780551552772522,0.9521440267562866,0.8225560784339905,0.9721635580062866,0.9876061081886292,0.9521796703338623,0.9498304724693298,0.8962590098381042,0.9709229469299316,0.8534903526306152,0.9464585185050964,0.9170924425125122,0.985035240650177,0.9686867594718933,0.9836809039115906,0.9793375730514526,0.9646410346031189,0.9777841567993164,0.9344015717506409,0.6548805236816406,0.9053066968917847,0.9858475923538208,0.991617739200592,0.9794613718986511,0.9193663001060486,0.5964134931564331,0.9905593991279602,0.9874497652053833,0.8991270661354065,0.9117818474769592,0.8139278888702393,0.982836902141571,0.9790792465209961,0.7176096439361572,0.9219454526901245,0.9823554754257202,0.980144202709198,0.9613051414489746,0.9549465179443359,0.9498274922370911,0.9906023144721985,0.9627876281738281,0.8774155974388123,0.998302698135376,0.9542525410652161,0.9874808192253113
5,0.8590837121009827,0.9316709637641907,0.9515297412872314,0.9921501874923706,0.8915005922317505,0.9647188186645508,0.9749431610107422,0.989303708076477,0.9386438727378845,0.9793293476104736,0.966426432132721,0.9742745757102966,0.9934161305427551,0.9824955463409424,0.9433258771896362,0.996531069278717,0.9259097576141357,0.8864999413490295,0.9882143139839172,0.9543918967247009,0.5580363273620605,0.9979625344276428,0.9931950569152832,0.9656174778938293,0.9858592748641968,0.9821052551269531,0.9857996106147766,0.8935697674751282,0.9877767562866211,0.9833589792251587,0.9990090727806091,0.9535804390907288,0.9859135746955872,0.9259114265441895,0.8979150652885437,0.9761745929718018,0.9684942960739136,0.7731707692146301,0.9592377543449402,0.982466459274292,0.9910468459129333,0.28128790855407715,0.986444890499115,0.8732614517211914,0.9960973858833313,0.989555835723877,0.9864127039909363,0.9473088383674622,0.8806752562522888,0.9946816563606262,0.9517829418182373,0.7711755633354187,0.991390585899353,0.9724301695823669,0.8881931304931641,0.9703060388565063,0.981194019317627,0.9653562903404236,0.9855040311813354,0.9852314591407776,0.9741206169128418,0.9500398635864258,0.7038514614105225,0.691804051399231
6,0.763888955116272,0.7993472218513489,0.7220573425292969,0.9174599647521973,0.685055673122406,0.7286162376403809,0.981635332107544,0.5007820129394531,0.8052350282669067,0.2987022399902344,0.7889155149459839,0.7620755434036255,0.5462185144424438,0.5083330869674683,0.742595911026001,0.391268253326416,0.6372231245040894,0.7734279036521912,0.5621522068977356,0.5699734687805176,0.10467743873596191,0.9824492931365967,0.9297357797622681,0.8803411722183228,0.2266053557395935,0.7338131666183472,0.7814481854438782,0.4424486756324768,0.7191528081893921,0.4830508828163147,0.7282747626304626,0.7143172025680542,0.8006783723831177,0.935581624507904,0.05315011739730835,0.594641923904419,0.7249113321304321,0.21738344430923462,0.9410804510116577,0.9804865717887878,0.6095555424690247,0.6525946855545044,0.6179386377334595,0.5385977029800415,0.7845882773399353,0.7560920715332031,0.9877111315727234,0.514005184173584,0.5163618922233582,0.9237096905708313,0.6841546297073364,0.8573586940765381,0.28867411613464355,0.8227317929267883,0.613041877746582,0.8690353631973267,0.6994249820709229,0.45864081382751465,0.9785003662109375,0.3541971445083618,0.32417571544647217,0.964245617389679,0.4180266857147217,0.4966318607330322
7,0.9844685792922974,0.9650805592536926,0.40480583906173706,0.8981459736824036,0.9642176628112793,0.9891941547393799,0.9663596749305725,0.9759710431098938,0.9553771615028381,0.9612828493118286,0.9576811194419861,0.9901211261749268,0.9530013799667358,0.8852558135986328,0.9658308625221252,0.9704365134239197,0.9765877723693848,0.4020863175392151,0.9383487701416016,0.987321138381958,0.9765877723693848,0.9701358079910278,0.9943931102752686,0.7958524823188782,0.961051881313324,0.9660184979438782,0.8684387803077698,0.9825571775436401,0.9931187629699707,0.9254778623580933,0.7008675336837769,0.9912068843841553,0.9875238537788391,0.6493719816207886,0.8594686985015869,0.6625432372093201,0.9948922991752625,0.8643776178359985,0.34125423431396484,0.9762241840362549,0.9404113292694092,0.9721860289573669,0.964520275592804,0.9176988005638123,0.9932615756988525,0.9849446415901184,0.8252403736114502,0.9843035936355591,0.8723378777503967,0.9378284215927124,0.9426775574684143,0.8146857023239136,0.8960220813751221,0.9367941617965698,0.9840130805969238,0.22203165292739868,0.5497877597808838,0.9896779656410217,0.8167420625686646,0.9007225036621094,0.8297457695007324,0.9671054482460022,0.9444526433944702,0.6639759540557861
8,0.9834954738616943,0.9863480925559998,0.5973814129829407,0.9905598759651184,0.9598333835601807,0.9835118055343628,0.9948265552520752,0.964171290397644,0.9460296034812927,0.9598562121391296,0.9903466105461121,0.9536943435668945,0.9835582375526428,0.9157077074050903,0.9719889760017395,0.969600260257721,0.9855519533157349,0.7155107259750366,0.9857485890388489,0.9584729671478271,0.9221632480621338,0.9927183389663696,0.9987433552742004,0.9371470808982849,0.9333868622779846,0.9250888228416443,0.9228076934814453,0.7492016553878784,0.9623899459838867,0.9490810036659241,0.988552987575531,0.9934056401252747,0.9792068004608154,0.9525119662284851,0.9786479473114014,0.9596831798553467,0.8866519927978516,0.4251352548599243,0.9840642213821411,0.9899856448173523,0.9804322123527527,0.978219747543335,0.9934012293815613,0.9369941353797913,0.9986943006515503,0.9953734874725342,0.9785985350608826,0.9693573117256165,0.8845203518867493,0.9912713170051575,0.8848726749420166,0.9516652822494507,0.9880897998809814,0.9884148240089417,0.917364239692688,0.9403798580169678,0.9801434278488159,0.9584760665893555,0.994030773639679,0.9307726621627808,0.9489077925682068,0.9878680109977722,0.9400171041488647,0.9341433644294739
9,0.8580583333969116,0.9932806491851807,0.9946233034133911,0.8777759671211243,0.968356192111969,0.8962156176567078,0.9845061898231506,0.9590522646903992,0.989573061466217,0.9266430735588074,0.9706505537033081,0.9656035900115967,0.9867056012153625,0.9259970188140869,0.8806195259094238,0.9835736751556396,0.9584932327270508,0.9251554012298584,0.939170241355896,0.9517645239830017,0.6841658353805542,0.9818726778030396,0.9703825116157532,0.9378958940505981,0.9180141687393188,0.9519708752632141,0.9640535712242126,0.9769284725189209,0.9763447642326355,0.9631338715553284,0.9845981597900391,0.9866766333580017,0.9786346554756165,0.9893825650215149,0.9964414238929749,0.8954061269760132,0.8919943571090698,0.96834397315979,0.9922595024108887,0.993101179599762,0.9665736556053162,0.5694588422775269,0.9460269212722778,0.773352324962616,0.9849793910980225,0.9767674207687378,0.97873455286026,0.9163633584976196,0.8386449813842773,0.6729520559310913,0.9921393990516663,0.9424745440483093,0.9901883602142334,0.9877781271934509,0.9753879308700562,0.6966697573661804,0.7626714110374451,0.8650544881820679,0.9969673752784729,0.9254512786865234,0.9177500605583191,0.9976985454559326,0.8768473863601685,0.9731989502906799
