0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64
0,0.4090970754623413,0.847034752368927,0.6833707094192505,0.4689096212387085,0.8069179654121399,0.8188877701759338,0.8180965185165405,0.8045763373374939,0.9060183763504028,0.877282440662384,0.8397396206855774,0.9401333928108215,0.9247215986251831,0.7246827483177185,0.8574440479278564,0.724312424659729,0.6702346205711365,0.3644607663154602,0.726109504699707,0.7398178577423096,0.8934999704360962,0.8854413628578186,0.940451443195343,0.8463484644889832,0.9295770525932312,0.24180305004119873,0.8084990978240967,0.5456907749176025,0.8693271279335022,0.7803539037704468,0.8717443943023682,0.9344223737716675,0.8253512382507324,0.6353554725646973,0.8647747039794922,0.6557167768478394,0.7177984714508057,0.04378324747085571,0.7725844979286194,0.9043673872947693,0.9674515128135681,0.807642936706543,0.7819299101829529,0.6259660720825195,0.9266420006752014,0.8817195892333984,0.7969481348991394,0.5816027522087097,0.7897657155990601,0.7416445016860962,0.6453003883361816,0.960788369178772,0.8644257187843323,0.8113133907318115,0.9227066040039062,0.7216571569442749,0.8229189515113831,0.5830828547477722,0.9467814564704895,0.4796321392059326,0.6527364253997803,0.7165954113006592,0.3534923791885376,0.6949029564857483
1,0.2120906412601471,0.21007224917411804,0.21744109690189362,0.2162676602602005,0.21527819335460663,0.20390599966049194,0.21635964512825012,0.2152155190706253,0.20949263870716095,0.21204382181167603,0.21676141023635864,0.21563078463077545,0.21733585000038147,0.20924228429794312,0.2173268347978592,0.20244942605495453,0.06572093069553375,0.21196764707565308,0.21458831429481506,0.2166941910982132,0.21231524646282196,0.2176036387681961,0.21699510514736176,0.21258091926574707,0.21524645388126373,0.21544992923736572,0.2079002857208252,0.18366867303848267,0.21215875446796417,0.21058478951454163,0.21296195685863495,0.21560373902320862,0.2050575315952301,0.21099258959293365,0.20828765630722046,0.2155718207359314,0.20974166691303253,0.21255986392498016,0.20597738027572632,0.21731066703796387,0.20508259534835815,0.20018287003040314,0.21295708417892456,0.21664121747016907,0.21483638882637024,0.20779730379581451,0.2151416540145874,0.20094136893749237,0.21360059082508087,0.202273890376091,0.1922580450773239,0.20119860768318176,0.21452562510967255,0.21477720141410828,0.21675510704517365,0.2135877162218094,0.21677979826927185,0.2105865776538849,0.2105732560157776,0.2144497185945511,0.2065950334072113,0.2144908308982849,0.20207791030406952,0.1902247965335846
2,0.7187861204147339,0.8911610841751099,0.8561444282531738,0.3403474688529968,0.9412599802017212,0.8135538101196289,0.9680196642875671,0.8181666731834412,0.9602150917053223,0.8416814208030701,0.9121079444885254,0.9652615189552307,0.7942105531692505,0.6268153786659241,0.9579019546508789,0.7740804553031921,0.6385959386825562,0.07517081499099731,0.8764916658401489,0.6271685361862183,0.9001255631446838,0.936225950717926,0.737088680267334,0.9140551686286926,0.772390604019165,0.3517707586288452,0.7857858538627625,0.5898861885070801,0.8915572762489319,0.7777408361434937,0.9362263679504395,0.9654350280761719,0.4548611044883728,0.4744950532913208,0.4152596592903137,0.8690438866615295,0.8051148653030396,0.26558685302734375,0.5825172662734985,0.99554044008255,0.9079074263572693,0.7554446458816528,0.8706778287887573,0.7781943678855896,0.776165246963501,0.9264645576477051,0.8621255159378052,0.407753586769104,0.8265425562858582,0.030423760414123535,0.2410469651222229,0.8837398290634155,0.9316163659095764,0.7550495862960815,0.8447347283363342,0.9300670027732849,0.34937626123428345,0.7902686595916748,0.8327316045761108,0.6683700680732727,0.6209568977355957,0.6264851689338684,0.8062739372253418,0.8528088331222534
3,0.1775321364402771,0.5845193862915039,0.22823655605316162,0.2663832902908325,0.42797356843948364,0.1913471817970276,0.265697717666626,0.29510068893432617,0.14975398778915405,0.6053929328918457,0.6117203235626221,0.7738143801689148,0.3960762023925781,0.4051685929298401,0.3940991759300232,0.35247743129730225,0.1822635531425476,0.10672992467880249,0.7510843873023987,0.3981238603591919,0.7056372165679932,0.5032351016998291,0.579035758972168,0.2222602367401123,0.529625415802002,0.016027748584747314,0.31143712997436523,0.22365707159042358,0.7733640670776367,0.2887088656425476,0.6361226439476013,0.5534228086471558,0.1193387508392334,0.12714064121246338,0.307036817073822,0.3496197462081909,0.4426455497741699,0.032339513301849365,0.2460951805114746,0.5188289880752563,0.7069694995880127,0.3514218330383301,0.4943581819534302,0.6741673946380615,0.27011406421661377,0.7738755941390991,0.4448612928390503,0.36266201734542847,0.48943448066711426,0.09005796909332275,0.25088632106781006,0.5557141900062561,0.3961188793182373,0.7066779136657715,0.3846942186355591,0.3762417435646057,0.23007678985595703,0.503297746181488,0.6340359449386597,0.10926324129104614,0.325836181640625,0.10088789463043213,0.162642240524292,0.4242042303085327
4,0.7915847301483154,0.8653917908668518,0.7386132478713989,0.8942360877990723,0.8234497308731079,0.8031339645385742,0.9054813981056213,0.8254912495613098,0.6865399479866028,0.7827014923095703,0.9671565294265747,0.9284558892250061,0.9235753417015076,0.5966603755950928,0.9195681214332581,0.8343721032142639,0.7418313026428223,0.6631678342819214,0.918641984462738,0.8664050102233887,0.8328615427017212,0.9522786736488342,0.8899527788162231,0.49322545528411865,0.7421855926513672,0.7260242104530334,0.7979670763015747,0.6100890636444092,0.9099741578102112,0.6016395092010498,0.9040359854698181,0.9047898054122925,0.8048171401023865,0.5164709687232971,0.6925393342971802,0.956812858581543,0.8586186766624451,0.6213891506195068,0.5795066356658936,0.9705435037612915,0.9523012638092041,0.5658155083656311,0.8073019981384277,0.8571140170097351,0.9266526103019714,0.9698544144630432,0.5529263019561768,0.7596539258956909,0.7538776993751526,0.6264639496803284,0.9352272748947144,0.9158642888069153,0.832880973815918,0.9090687036514282,0.5872804522514343,0.6712676286697388,0.8832047581672668,0.8957938551902771,0.9566007256507874,0.589805543422699,0.4566150903701782,0.53177410364151,0.8578822612762451,0.7344968318939209
5,0.5042597055435181,0.6437366008758545,0.6884923577308655,0.2825376093387604,0.590006411075592,0.575462281703949,0.3732459545135498,0.452818363904953,0.5897825956344604,0.6552473306655884,0.6137185096740723,0.632255494594574,0.5681432485580444,0.3714301288127899,0.6476888656616211,0.2005932331085205,0.580665111541748,0.11391240358352661,0.609302282333374,0.5544304847717285,0.6939368844032288,0.5004097819328308,0.4525502622127533,0.5900582075119019,0.5018967986106873,0.5861511826515198,0.5649925470352173,0.34528014063835144,0.5864524841308594,0.3936607539653778,0.5851966142654419,0.6211403012275696,0.3104898929595947,0.6512240171432495,0.34469160437583923,0.5935990214347839,0.627101719379425,0.5155214071273804,0.41592106223106384,0.6218829154968262,0.5641698241233826,0.4501054286956787,0.5201597809791565,0.5883995890617371,0.3664167523384094,0.5744129419326782,0.44205954670906067,0.4629290699958801,0.6648947596549988,0.3856348395347595,0.14971405267715454,0.6676560640335083,0.6373685598373413,0.5891792178153992,0.639198899269104,0.47504058480262756,0.3854884207248688,0.5983413457870483,0.6309913396835327,0.5469585061073303,0.462814062833786,0.28791868686676025,0.5076825022697449,0.36811938881874084
6,0.9171258211135864,0.9412709474563599,0.7491386532783508,0.811316967010498,0.9548931121826172,0.8874130845069885,0.98069828748703,0.9557612538337708,0.9754557013511658,0.9114044904708862,0.936921238899231,0.9725980758666992,0.8257040977478027,0.6742905378341675,0.9617339968681335,0.9485043883323669,0.8555483222007751,0.17413330078125,0.8620617985725403,0.8014122843742371,0.97533118724823,0.9734809994697571,0.9332811236381531,0.8870946168899536,0.9426692128181458,0.9108812808990479,0.9262165427207947,0.4134041666984558,0.9569863080978394,0.9525942802429199,0.7282339334487915,0.9731100797653198,0.9039932489395142,0.871953010559082,0.8967972993850708,0.9706248044967651,0.9478558301925659,0.7122833728790283,0.7412512302398682,0.9773337244987488,0.981833815574646,0.9275227189064026,0.9617260098457336,0.8414242267608643,0.9771479368209839,0.9475206136703491,0.6677935123443604,0.9395678043365479,0.9273731708526611,0.8424487113952637,0.97282475233078,0.9086916446685791,0.9567442536354065,0.9177769422531128,0.9748498201370239,0.8294380903244019,0.6994400024414062,0.9353565573692322,0.9606422185897827,0.45089006423950195,0.9477587342262268,0.9153807163238525,0.6576507091522217,0.4511334300041199
7,0.875619649887085,0.789935827255249,0.9051762223243713,0.8777739405632019,0.898030698299408,0.7459573745727539,0.8749438524246216,0.9233524799346924,0.7431920766830444,0.9309436678886414,0.9080907106399536,0.9602991342544556,0.9827697277069092,0.5043932795524597,0.9600233435630798,0.7268286347389221,0.6796329617500305,0.7053635120391846,0.7555302381515503,0.8304440975189209,0.8984376192092896,0.9628279209136963,0.9787230491638184,0.8670012950897217,0.9333820939064026,0.914631187915802,0.9225419163703918,0.7570688724517822,0.9274939894676208,0.8927029371261597,0.9212039113044739,0.9415596127510071,0.9447600841522217,0.70770263671875,0.9072898626327515,0.9048482179641724,0.9161859154701233,0.6902629137039185,0.5638227462768555,0.9591501951217651,0.9270639419555664,0.5325973033905029,0.7943328619003296,0.8569180965423584,0.9671242237091064,0.9075037240982056,0.7025591731071472,0.5785180330276489,0.9024125933647156,0.20160984992980957,0.5312557220458984,0.9562768340110779,0.8389641046524048,0.9005280137062073,0.9298480749130249,0.6942150592803955,0.5891466736793518,0.8523852825164795,0.9125560522079468,0.5869584083557129,0.5776650905609131,0.9417585134506226,0.7772866487503052,0.3687286972999573
8,0.8567164540290833,0.8852106332778931,0.8580467700958252,0.7323086857795715,0.9443340301513672,0.9248683452606201,0.9782476425170898,0.9526001214981079,0.986245334148407,0.9664983749389648,0.9352161288261414,0.9752945303916931,0.9030711650848389,0.7111881971359253,0.9396457076072693,0.9659485220909119,0.8994177579879761,0.41181743144989014,0.8348557949066162,0.8713451623916626,0.95196133852005,0.9344977140426636,0.6988341808319092,0.8487884998321533,0.7797062397003174,0.7010053396224976,0.9827954173088074,0.9342505931854248,0.9443042278289795,0.9432962536811829,0.9117494821548462,0.9737551212310791,0.4474308490753174,0.8982704877853394,0.9026409387588501,0.9659515023231506,0.937656819820404,0.5865859985351562,0.7319345474243164,0.9886757731437683,0.9822256565093994,0.9652087688446045,0.9071419835090637,0.8973637819290161,0.6783328056335449,0.9089581370353699,0.8417307734489441,0.8795613646507263,0.8454525470733643,0.5126715302467346,0.9472395777702332,0.8813217878341675,0.7706592082977295,0.9229649901390076,0.8886163234710693,0.879285454750061,0.9514812231063843,0.8500215411186218,0.9417198300361633,0.774925947189331,0.8493683338165283,0.8150984644889832,0.9551846385002136,0.8333339095115662
9,0.8316194415092468,0.8787078261375427,0.9171411991119385,0.8999056220054626,0.9646421670913696,0.7930257320404053,0.9655198454856873,0.9599336981773376,0.9230960607528687,0.9513545036315918,0.9782789349555969,0.9586835503578186,0.9516806602478027,0.6668269038200378,0.9333474636077881,0.6263803243637085,0.7749530076980591,0.8482360243797302,0.949458658695221,0.7717022895812988,0.9076824188232422,0.9767077565193176,0.9542280435562134,0.8199642300605774,0.9529999494552612,0.911381721496582,0.8995538353919983,0.8220835328102112,0.8912245631217957,0.9115653038024902,0.9045464396476746,0.9772137403488159,0.9727298617362976,0.6894567012786865,0.9377738833427429,0.9137681722640991,0.936592698097229,0.8333135843276978,0.6860175132751465,0.9784059524536133,0.8600414991378784,0.42557626962661743,0.8939837217330933,0.9496043920516968,0.9635080099105835,0.9508113265037537,0.7616366147994995,0.8676630854606628,0.882605791091919,0.7929402589797974,0.8260574340820312,0.9879533648490906,0.8702000975608826,0.9455991387367249,0.8520269989967346,0.7180048227310181,0.49643099308013916,0.9446205496788025,0.9612228870391846,0.6130399703979492,0.7847117781639099,0.9398242831230164,0.876330554485321,0.8139611482620239
